Festival,Ano,Dia,Artista,Palco,Tipo de Palco,Nacionalidade
Sudoeste,2018,09/08,Nasty + Harold,Moche Ring,Secundário,
Sudoeste,2018,09/08,Papillon,Palco LG,Secundário,
Sudoeste,2018,09/08,Phoenix RDC,Moche Ring,Secundário,
Sudoeste,2018,09/08,RichFellaz,Palco LG,Secundário,
Sudoeste,2018,09/08,Suspect,Moche Ring,Secundário,
Sudoeste,2018,09/08,Wizkid,Palco Meo,Principal,
Sudoeste,2018,10/08,Bispo,Palco LG,Secundário,
Sudoeste,2018,10/08,Carlos Manaça,Moche Ring,Secundário,
Sudoeste,2018,10/08,D-Formation,Moche Ring,Secundário,
Sudoeste,2018,10/08,Desiigner,Palco Meo,Principal,
Sudoeste,2018,10/08,Domi,Palco LG,Secundário,
Sudoeste,2018,10/08,Fauvrelle,Moche Ring,Secundário,
Sudoeste,2018,10/08,Frank Maurel,Moche Ring,Secundário,
Sudoeste,2018,10/08,Lil Pump,Palco Meo,Principal,
Sudoeste,2018,10/08,Mar,Palco LG,Secundário,
Sudoeste,2018,10/08,Marshmello,Palco Meo,Principal,
Sudoeste,2018,10/08,Miss Sheila,Moche Ring,Secundário,
Sudoeste,2018,10/08,Mundo Segundo & Sam The Kid,Palco Meo,Principal,
Sudoeste,2018,10/08,XL Garcia,Moche Ring,Secundário,
Sudoeste,2018,11/08,Diogo Piçarra,Palco Meo,Principal,
Sudoeste,2018,11/08,Dj André Henriques,Moche Ring,Secundário,
Sudoeste,2018,11/08,Dj Dresh,Moche Ring,Secundário,
Sudoeste,2018,11/08,Dj Dresh,Moche Ring,Secundário,
Sudoeste,2018,11/08,Enoque,Palco LG,Secundário,
Sudoeste,2018,11/08,Ivo Lucas,Palco LG,Secundário,
Sudoeste,2018,11/08,Karetus,Palco Meo,Principal,
Sudoeste,2018,11/08,Lemaitre,Palco Meo,Principal,
Sudoeste,2018,11/08,Mc Zuka,Moche Ring,Secundário,
Sudoeste,2018,11/08,Paulo Sousa,Palco LG,Secundário,
Sudoeste,2018,11/08,Shawn Mendes,Palco Meo,Principal,
Sudoeste,2018,11/08,Yuzi,Palco LG,Secundário,
Sudoeste,2019,07/08,Anitta,Palco Meo,Principal,
Sudoeste,2019,07/08,Blaya,Palco Meo,Principal,
Sudoeste,2019,07/08,Favela Lacroix,Palco Santa Casa,Secundário,
Sudoeste,2019,07/08,I Love Baile Funk,Moche Ring,Secundário,
Sudoeste,2019,07/08,Macaia,Palco LG,Secundário,
Sudoeste,2019,07/08,Melim,Palco LG,Secundário,
Sudoeste,2019,07/08,Murta,Palco LG,Secundário,
Sudoeste,2019,07/08,Mynda Guevara,Palco Santa Casa,Secundário,
Sudoeste,2019,07/08,Pedro Mafama,Palco Santa Casa,Secundário,
Sudoeste,2019,07/08,Steve Aoki,Palco Meo,Principal,
Sudoeste,2019,07/08,The Blkbrds VS Jukebox Crew,Palco EDP,Secundário,
Sudoeste,2019,07/08,Years & Years,Palco Meo,Principal,
Sudoeste,2019,08/08,6lack ,Palco Meo,Principal,
Sudoeste,2019,08/08,Ary Rafeiro,Palco Santa Casa,Secundário,
Sudoeste,2019,08/08,Jimmy P.,Palco Meo,Principal,
Sudoeste,2019,08/08,Kura,Palco Meo,Principal,
Sudoeste,2019,08/08,Mike Lyte,Palco LG,Secundário,
Sudoeste,2019,08/08,Phoenix RDC,Palco Santa Casa,Secundário,
Sudoeste,2019,08/08,Post Malone,Palco Meo,Principal,
Sudoeste,2019,08/08,Revenge Of The Millenium,Moche Ring,Secundário,
Sudoeste,2019,08/08,Spliff,Palco LG,Secundário,
Sudoeste,2019,08/08,The Blkbrds VS Jukebox Crew,Palco EDP,Secundário,
Sudoeste,2019,08/08,Uzzy,Palco Santa Casa,Secundário,
Sudoeste,2019,08/08,X-Tense,Palco LG,Secundário,
Sudoeste,2019,09/08,Babydog,Palco Santa Casa,Secundário,
Sudoeste,2019,09/08,Chong Kwong,Palco LG,Secundário,
Sudoeste,2019,09/08,Guettoroots,Palco Santa Casa,Secundário,
Sudoeste,2019,09/08,Loner Johny,Palco LG,Secundário,
Sudoeste,2019,09/08,MDO,Palco LG,Secundário,
Sudoeste,2019,09/08,Russ,Palco Meo,Principal,
Sudoeste,2019,09/08,Sippinpurpp,Palco LG,Secundário,
Sudoeste,2019,09/08,Swag On,Moche Ring,Secundário,
Sudoeste,2019,09/08,The Blkbrds VS Jukebox Crew,Palco EDP,Secundário,
Sudoeste,2019,09/08,Timor YSF,Palco Santa Casa,Secundário,
Sudoeste,2019,09/08,Vini Vici,Palco Meo,Principal,
Sudoeste,2019,09/08,Vitor Kley,Palco Meo,Principal,
Sudoeste,2019,09/08,Wet Bad Gang,Palco Meo,Principal,
Sudoeste,2019,10/08,Átoa,Palco LG,Secundário,
Sudoeste,2019,10/08,Biya,Palco LG,Secundário,
Sudoeste,2019,10/08,Carolina Deslandes,Palco Meo,Principal,
Sudoeste,2019,10/08,Irma,Palco Santa Casa,Secundário,
Sudoeste,2019,10/08,João Moniz,Palco LG,Secundário,
Sudoeste,2019,10/08,Joss Stone,Palco Meo,Principal,
Sudoeste,2019,10/08,Marro,Palco Santa Casa,Secundário,
Sudoeste,2019,10/08,Mi Casa,Palco LG,Secundário,
Sudoeste,2019,10/08,Rita Ora,Palco Meo,Principal,
Sudoeste,2019,10/08,Tainá,Palco Santa Casa,Secundário,
Sudoeste,2019,10/08,The Blkbrds VS Jukebox Crew,Palco EDP,Secundário,
Sudoeste,2019,10/08,Timmy Trumpet,Palco Meo,Principal,
Sudoeste,2019,10/08,Turb'ó Baile,Moche Ring,Secundário,
Super Bock Super Rock,2009,11/07,Nouvelle Vague,Estádio do Bessa,Principal,
Super Bock Super Rock,2009,11/07,Peter Bjorn and John,Estádio do Bessa,Principal,
Super Bock Super Rock,2009,11/07,Motor,Estádio do Bessa,Principal,
Super Bock Super Rock,2009,11/07,Soapbox,Estádio do Bessa,Principal,
Super Bock Super Rock,2009,18/07,The Killers,Estádio do Restelo,Principal,
Super Bock Super Rock,2009,18/07,Duffy,Estádio do Restelo,Principal,
Super Bock Super Rock,2009,18/07,Mando Diao,Estádio do Restelo,Principal,
Super Bock Super Rock,2009,18/07,Brandi Carlile,Estádio do Restelo,Principal,
Super Bock Super Rock,2009,18/07,The Walkmen,Estádio do Restelo,Principal,
Super Bock Super Rock,2009,18/07,Bettershell,Estádio do Restelo,Principal,
Super Bock Super Rock,2010,16/07,Beach House,Palco EDP,Secundário,
Super Bock Super Rock,2010,16/07,Cut Copy,Palco Super bock,Principal,
Super Bock Super Rock,2010,16/07,GODMEN,Palco EDP,Secundário,
Super Bock Super Rock,2010,16/07,Grizzly Bear,Palco EDP,Secundário,
Super Bock Super Rock,2010,16/07,Jamie Lidell,Palco Super bock,Principal,
Super Bock Super Rock,2010,16/07,Keane,Palco Super bock,Principal,
Super Bock Super Rock,2010,16/07,Magda,@ Meco,Secundário,
Super Bock Super Rock,2010,16/07,Marco Carola,@ Meco,Secundário,
Super Bock Super Rock,2010,16/07,Mayer Hawthorne,Palco Super bock,Principal,
Super Bock Super Rock,2010,16/07,Pet Shop Boys,Palco Super bock,Principal,
Super Bock Super Rock,2010,16/07,Richie Hawtin,@ Meco,Secundário,
Super Bock Super Rock,2010,16/07,St. Vincent,Palco EDP,Secundário,
Super Bock Super Rock,2010,16/07,The Temper Trap,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Rita Red Shoes,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Vampire Weekend,Palco Super bock,Principal,
Super Bock Super Rock,2010,17/07,Henriq & Bart Cruz,@ Meco,Secundário,
Super Bock Super Rock,2010,17/07,Holly Miranda,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Hot Chip,Palco Super bock,Principal,
Super Bock Super Rock,2010,17/07,João Maria,@ Meco,Secundário,
Super Bock Super Rock,2010,17/07,José Belo,@ Meco,Secundário,
Super Bock Super Rock,2010,17/07,Julian Casablancas,Palco Super bock,Principal,
Super Bock Super Rock,2010,17/07,LeftField,Palco Super bock,Principal,
Super Bock Super Rock,2010,17/07,Magazino,@ Meco,Secundário,
Super Bock Super Rock,2010,17/07,Malcontent,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Patrick Watson,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Ricardo Villalobos,@ Meco,Secundário,
Super Bock Super Rock,2010,17/07,Sweet Billy Pilgrim,Palco EDP,Secundário,
Super Bock Super Rock,2010,17/07,Tiago Bettencourt,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,!Hi-Tech²,@ Meco,Secundário,
Super Bock Super Rock,2010,18/07,Empire of the Sun,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,John Butler Trio,Palco EDP,Secundário,
Super Bock Super Rock,2010,18/07,Laurent Garnier,@ Meco,Secundário,
Super Bock Super Rock,2010,18/07,Mary B,@ Meco,Secundário,
Super Bock Super Rock,2010,18/07,Palma's Gang,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,Prince,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,Rui Vargas & André Cascais,@ Meco,Secundário,
Super Bock Super Rock,2010,18/07,Sharon & The Dap Kings,Palco EDP,Secundário,
Super Bock Super Rock,2010,18/07,Spoon,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,Stereo Parks,Palco EDP,Secundário,
Super Bock Super Rock,2010,18/07,Stereophonics,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,The Morning Benders,Palco EDP,Secundário,
Super Bock Super Rock,2010,18/07,The National,Palco Super bock,Principal,
Super Bock Super Rock,2010,18/07,Wild Beasts,Palco EDP,Secundário,
Super Bock Super Rock,2010,18/07,Zé Salvador,@ Meco,Secundário,
Super Bock Super Rock,2011,14/07,Arctic Monkeys,Palco Super bock,Principal,
Super Bock Super Rock,2011,14/07,Beirut,Palco Super bock,Principal,
Super Bock Super Rock,2011,14/07,El Guincho,Palco EDP,Secundário,
Super Bock Super Rock,2011,14/07,Glockenwise,Palco EDP,Secundário,PT
Super Bock Super Rock,2011,14/07,James Murphy,@ Meco,Secundário,
Super Bock Super Rock,2011,14/07,Lykke Li,Palco EDP,Secundário,
Super Bock Super Rock,2011,14/07,Mary B,@ Meco,Secundário,PT
Super Bock Super Rock,2011,14/07,Nicolas Jaar,@ Meco,Secundário,
Super Bock Super Rock,2011,14/07,Rui Murka,@ Meco,Secundário,PT
Super Bock Super Rock,2011,14/07,Sean Riley & The Slowriders,Palco Super bock,Principal,PT
Super Bock Super Rock,2011,14/07,Tame Impala,Palco EDP,Secundário,
Super Bock Super Rock,2011,14/07,The Kooks,Palco Super bock,Principal,
Super Bock Super Rock,2011,14/07,The Walkmen,Palco Super bock,Principal,
Super Bock Super Rock,2011,14/07,Tiago Miranda,@ Meco,Secundário,PT
Super Bock Super Rock,2011,14/07,Tim Sweeney,@ Meco,Secundário,
Super Bock Super Rock,2011,15/07,Arcade Fire,Palco Super bock,Principal,
Super Bock Super Rock,2011,15/07,B Fachada,Palco EDP,Secundário,PT
Super Bock Super Rock,2011,15/07,Chromeo,Palco EDP,Secundário,
Super Bock Super Rock,2011,15/07,Dorian Paic,@ Meco,Secundário,
Super Bock Super Rock,2011,15/07,John Waynes,@ Meco,Secundário,PT
Super Bock Super Rock,2011,15/07,Kaspar,@ Meco,Secundário,PT
Super Bock Super Rock,2011,15/07,LA,Palco EDP,Secundário,
Super Bock Super Rock,2011,15/07,Makam,@ Meco,Secundário,
Super Bock Super Rock,2011,15/07,Noiserv,Palco Super bock,Principal,PT
Super Bock Super Rock,2011,15/07,Portishead,Palco Super bock,Principal,
Super Bock Super Rock,2011,15/07,Rodrigo Leão,Palco Super bock,Principal,PT
Super Bock Super Rock,2011,15/07,Rui Vargas & André Cascais,@ Meco,Secundário,PT
Super Bock Super Rock,2011,15/07,Sven Vath,@ Meco,Secundário,
Super Bock Super Rock,2011,15/07,The Gift,Palco Super bock,Principal,PT
Super Bock Super Rock,2011,15/07,The Legendary Tigerman,Palco EDP,Secundário,PT
Super Bock Super Rock,2011,16/07,Brandon Flowers,Palco Super bock,Principal,
Super Bock Super Rock,2011,16/07,Elbow,Palco Super bock,Principal,
Super Bock Super Rock,2011,16/07,Guillaume & The Coutu Dumonds,@ Meco,Secundário,
Super Bock Super Rock,2011,16/07,Ian Brown,Palco EDP,Secundário,
Super Bock Super Rock,2011,16/07,João Maria + Zé Salvador,@ Meco,Secundário,PT
Super Bock Super Rock,2011,16/07,Junip,Palco EDP,Secundário,
Super Bock Super Rock,2011,16/07,Kayser + Henrik,@ Meco,Secundário,
Super Bock Super Rock,2011,16/07,PAUS,Palco EDP,Secundário,PT
Super Bock Super Rock,2011,16/07,Ricardo Villalobos,@ Meco,Secundário,
Super Bock Super Rock,2011,16/07,Sascha Dive,@ Meco,Secundário,
Super Bock Super Rock,2011,16/07,Slash,Palco Super bock,Principal,
Super Bock Super Rock,2011,16/07,Strokes,Palco Super bock,Principal,
Super Bock Super Rock,2011,16/07,The Vaccines,Palco EDP,Secundário,
Super Bock Super Rock,2011,16/07,X-Wife,Palco Super bock,Principal,PT
Super Bock Super Rock,2012,04/07,Delta Heavy,Noite de Receção,,
Super Bock Super Rock,2012,04/07,DJ Riot,Noite de Receção,,
Super Bock Super Rock,2012,04/07,Dubdout,Noite de Receção,,
Super Bock Super Rock,2012,04/07,Netsky,Noite de Receção,,
Super Bock Super Rock,2012,04/07,Nuno Forte,Noite de Receção,,
Super Bock Super Rock,2012,05/07,Alabama Shakes,EDP,Secundário,
Super Bock Super Rock,2012,05/07,Apparat,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Bat For Lashes,EDP,Secundário,
Super Bock Super Rock,2012,05/07,Battles,EDP,Secundário,
Super Bock Super Rock,2012,05/07,Beatbombers,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Bloc Party,Palco Super Bock,Principal,
Super Bock Super Rock,2012,05/07,Capitão Fausto,Palco Super Bock,Principal,
Super Bock Super Rock,2012,05/07,Dām-Funk,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Flying Lotus,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Hot Chip,Palco Super Bock,Principal,
Super Bock Super Rock,2012,05/07,Incubus,Palco Super Bock,Principal,
Super Bock Super Rock,2012,05/07,Magnetic Man,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Mary B,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Rui Murka,@Meco,Secundário,
Super Bock Super Rock,2012,05/07,Salto,Palco Super Bock,Principal,
Super Bock Super Rock,2012,05/07,The Happy Mess,EDP,Secundário,
Super Bock Super Rock,2012,06/07,Cosmin TRG,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,Freshkitos,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,Friendly Fires,Palco Super Bock,Principal,
Super Bock Super Rock,2012,06/07,Hanni El Khatib,EDP,Secundário,
Super Bock Super Rock,2012,06/07,Kenny Larkin,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,Lana Del Rey,Palco Super Bock,Principal,
Super Bock Super Rock,2012,06/07,Linkwood,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,M.I.A.,Palco Super Bock,Principal,
Super Bock Super Rock,2012,06/07,Oh Land,EDP,Secundário,
Super Bock Super Rock,2012,06/07,Rui Vargas & André Cascais,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,Supernada,Palco Super Bock,Principal,
Super Bock Super Rock,2012,06/07,The Horrors,EDP,Secundário,
Super Bock Super Rock,2012,06/07,The Rapture,Palco Super Bock,Principal,
Super Bock Super Rock,2012,06/07,Tono,EDP,Secundário,
Super Bock Super Rock,2012,06/07,Trikk,@Meco,Secundário,
Super Bock Super Rock,2012,06/07,Wraygunn,EDP,Secundário,
Super Bock Super Rock,2012,07/07,Aloe Blacc,Palco Super Bock,Principal,
Super Bock Super Rock,2012,07/07,Bebe,Palco Super Bock,Principal,
Super Bock Super Rock,2012,07/07,Henriq,@Meco,Secundário,
Super Bock Super Rock,2012,07/07,João Maria,@Meco,Secundário,
Super Bock Super Rock,2012,07/07,Jorge Caiado & Vahagn,@Meco,Secundário,
Super Bock Super Rock,2012,07/07,Little Dragon,EDP,Secundário,
Super Bock Super Rock,2012,07/07,Margaret Dygas,@Meco,Secundário,
Super Bock Super Rock,2012,07/07,Perfume Genius,EDP,Secundário,
Super Bock Super Rock,2012,07/07,Peter Gabriel,Palco Super Bock,Principal,
Super Bock Super Rock,2012,07/07,Regina Spektor,EDP,Secundário,
Super Bock Super Rock,2012,07/07,Ricardo Villalobos,@Meco,Secundário,
Super Bock Super Rock,2012,07/07,Skrillex,Palco Super Bock,Principal,
Super Bock Super Rock,2012,07/07,St. Vincent,EDP,Secundário,
Super Bock Super Rock,2012,07/07,The Shins,Palco Super Bock,Principal,
Super Bock Super Rock,2013,17/07,António Freitas convida Carlão e Izzy,@Meco,Secundário,
Super Bock Super Rock,2013,17/07,Nuno Calado B2B Miguel Ângelo,@Meco,Secundário,
Super Bock Super Rock,2013,17/07,Rui Estevão + Senõr Pelota,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Anarchicks,Palco Super Bock,Principal,
Super Bock Super Rock,2013,18/07,Arctic Monkeys,Palco Super Bock,Principal,
Super Bock Super Rock,2013,18/07,Azealia Banks,Palco Super Bock,Principal,
Super Bock Super Rock,2013,18/07,Ben Klock B2B Marcel Dettmann,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Efterklang,EDP,Secundário,
Super Bock Super Rock,2013,18/07,Expander,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Freshkitos,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Johnny Marr,Palco Super Bock,Principal,
Super Bock Super Rock,2013,18/07,Kalú,EDP,Secundário,
Super Bock Super Rock,2013,18/07,Kinetic,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Mazgani,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Nina Kraviz,@Meco,Secundário,
Super Bock Super Rock,2013,18/07,Owen Pallet,EDP,Secundário,
Super Bock Super Rock,2013,18/07,Toy,EDP,Secundário,
Super Bock Super Rock,2013,18/07,Trêsporcento,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Black Rebel Motorcycle  Club,Palco Super Bock,Principal,
Super Bock Super Rock,2013,19/07,Clã,EDP,Secundário,
Super Bock Super Rock,2013,19/07,Henriq,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,João Maria,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Julian Bracht,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Kaiser Chiefs,Palco Super Bock,Principal,
Super Bock Super Rock,2013,19/07,Manuel Fúria,EDP,Secundário,
Super Bock Super Rock,2013,19/07,Midnight Juggernauts,EDP,Secundário,
Super Bock Super Rock,2013,19/07,Miguel,EDP,Secundário,
Super Bock Super Rock,2013,19/07,Miguel Neto,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Octa Push,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Ricardo Villalobos,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,Samuel Úria,@Meco,Secundário,
Super Bock Super Rock,2013,19/07,The Killers,Palco Super Bock,Principal,
Super Bock Super Rock,2013,19/07,Tomahawk,Palco Super Bock,Principal,
Super Bock Super Rock,2013,20/07,Ash,Palco Super Bock,Principal,
Super Bock Super Rock,2013,20/07,Asterisco Cardinal Bomba Caveira,EDP,Secundário,
Super Bock Super Rock,2013,20/07,Carl Craig,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Chk Chk Chk,EDP,Secundário,
Super Bock Super Rock,2013,20/07,Digitalism,EDP,Secundário,
Super Bock Super Rock,2013,20/07,Gary Clark Jr.,Palco Super Bock,Principal,
Super Bock Super Rock,2013,20/07,Josh Wink,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Mary B,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Miss Lava,Palco Super Bock,Principal,
Super Bock Super Rock,2013,20/07,Queens of The Stone Age,Palco Super Bock,Principal,
Super Bock Super Rock,2013,20/07,Rui Vagas & André Cascais,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Sam Alone and The Grave Diggers,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Surveillance,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,Tara Perdida,EDP,Secundário,
Super Bock Super Rock,2013,20/07,The Quartet of Woah!,@Meco,Secundário,
Super Bock Super Rock,2013,20/07,We Are Scientists,EDP,Secundário,
Super Bock Super Rock,2014,16/07,Álvaro Costa,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,16/07,Dj Guga,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,16/07,Miguel Quintão,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Ciclo Preparatório,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Disclosure,Palco Super Bock,Principal,
Super Bock Super Rock,2014,17/07,Dj The Fox,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Erlend Øye,Palco EDP,Secundário,
Super Bock Super Rock,2014,17/07,Frankie Chavez,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Jake Bugg,Palco EDP,Secundário,
Super Bock Super Rock,2014,17/07,Massive Attack,Palco Super Bock,Principal,
Super Bock Super Rock,2014,17/07,Metronomy,Palco Super Bock,Principal,
Super Bock Super Rock,2014,17/07,Million Dollar Lips,Palco EDP,Secundário,
Super Bock Super Rock,2014,17/07,Panda Bear,Palco EDP,Secundário,
Super Bock Super Rock,2014,17/07,Rui Estevão + Señor Pelota,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Tame Impala,Palco Super Bock,Principal,
Super Bock Super Rock,2014,17/07,The Cat Empire,Palco EDP,Secundário,
Super Bock Super Rock,2014,17/07,Vanessa Augusto + Joana Dias,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,17/07,Vintage Trouble,Palco Super Bock,Principal,
Super Bock Super Rock,2014,18/07,António Freitas,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,Capicua,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,Cat Power,Palco EDP,Secundário,
Super Bock Super Rock,2014,18/07,Cults,Palco Super Bock,Principal,
Super Bock Super Rock,2014,18/07,Eddie Vedder,Palco Super Bock,Principal,
Super Bock Super Rock,2014,18/07,Emicida,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,For Pete Sake,Palco EDP,Secundário,
Super Bock Super Rock,2014,18/07,Joe Satriani,Palco EDP,Secundário,
Super Bock Super Rock,2014,18/07,Keep Razors Sharp,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,Mónica Mendes,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,Nuno Calado,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,18/07,Pulled Apart By Horses,Palco EDP,Secundário,
Super Bock Super Rock,2014,18/07,Sleigh Bells,Palco EDP,Secundário,
Super Bock Super Rock,2014,18/07,The Legendary Tigerman,Palco Super Bock,Principal,
Super Bock Super Rock,2014,18/07,Woodkid,Palco Super Bock,Principal,
Super Bock Super Rock,2014,19/07,Albert Hammond Jr.,Palco Super Bock,Principal,
Super Bock Super Rock,2014,19/07,Batida + DJ Mpula,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,C2C,Palco EDP,Secundário,
Super Bock Super Rock,2014,19/07,Dead Combo,Palco EDP,Secundário,
Super Bock Super Rock,2014,19/07,Dj Xoices,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,Foals,Palco Super Bock,Principal,
Super Bock Super Rock,2014,19/07,Gonçalo Castro,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,José Mariño,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,Kasabian,Palco Super Bock,Principal,
Super Bock Super Rock,2014,19/07,NBC,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,Oh Land,Palco EDP,Secundário,
Super Bock Super Rock,2014,19/07,SKATERS,Palco EDP,Secundário,
Super Bock Super Rock,2014,19/07,The Big Church of Fire,Palco EDP,Secundário,
Super Bock Super Rock,2014,19/07,The Kills,Palco Super Bock,Principal,
Super Bock Super Rock,2014,19/07,Time For T,Palco Antena 3,Secundário,
Super Bock Super Rock,2014,19/07,Zé Pedro e Amigos / Tributo a Lou Reed,Palco Super Bock,Principal,
Super Bock Super Rock,2015,16/07,Duquesa,Palco Antena 3,Secundário,
Super Bock Super Rock,2015,16/07,Gala Drop,Palco Antena 3,Secundário,
Super Bock Super Rock,2015,16/07,King Gizzard & The Lizard Wizard,Palco EDP,Secundário,
Super Bock Super Rock,2015,16/07,Little Dragon,Palco EDP,Secundário,
Super Bock Super Rock,2015,16/07,Madeon,Palco Super Bock,Principal,
Super Bock Super Rock,2015,16/07,Milky Chance,Palco Super Bock,Principal,
Super Bock Super Rock,2015,16/07,Mirror People,Palco Carlsberg,Secundário,
Super Bock Super Rock,2015,16/07,Noel Gallagher's high flying birds,Palco Super Bock,Principal,
Super Bock Super Rock,2015,16/07,Ostra,Palco EDP,Secundário,
